num,fit
0,-0.42910925
0,-0.517599962
1,-0.437922627
0,-0.488663889
0,-0.552490693
0,-0.548903064
1,-0.536428816
0,-0.506351493
0,-0.545320565
0,-0.517826775
0,-0.472399971
0,-0.554470074
0,-0.513599962
0,-0.462343246
0,-0.450218519
0,-0.503563864
0,-0.450183445
0,-0.49037522
0,-0.475649456
0,-0.561744301
0,-0.555979353
0,-0.463933971
0,-0.501777291
0,-0.472985538
0,-0.490362858
0,-0.518103055
0,-0.480169044
0,-0.480350487
0,-0.502004074
1,-0.455451518
0,-0.472321097
0,-0.449517488
0,-0.575121621
0,-0.497307188
0,-0.480432961
0,-0.494082446
0,-0.451319559
0,-0.489064895
0,-0.447195848
0,-0.44805358
0,-0.429447394
0,-0.608560775
0,-0.509612342
0,-0.538470074
0,-0.543918503
0,-0.541340178
0,-0.602107188
0,-0.543793777
0,-0.507517497
0,-0.538527806
0,-0.512306132
0,-0.433117497
0,-0.46720821
0,-0.520639147
0,-0.549216466
0,-0.553859765
0,-0.481892724
0,-0.453068013
1,-0.48800821
0,-0.557125745
0,-0.553051518
0,-0.511997878
0,-0.462074198
0,-0.467521599
0,-0.494457682
0,-0.470849456
0,-0.471822652
0,-0.460325745
0,-0.462465929
0,-0.537232961
0,-0.511896879
0,-0.447492755
0,-0.499336054
0,-0.528762858
0,-0.547550487
4,-0.453250441
0,-0.561447394
0,-0.530145307
0,-0.608346342
0,-0.484635001
0,-0.49442059
0,-0.498783477
0,-0.481463889
0,-0.477059765
0,-0.540680384
0,-0.567022652
0,-0.531690693
0,-0.469583455
0,-0.545191724
0,-0.499946363
0,-0.520301002
0,-0.549410259
0,-0.394775229
0,-0.564284507
0,-0.476115426
0,-0.456024692
1,-0.469014383
7,-0.489910265
0,-0.489639115
0,-0.537430899
0,-0.553377269
1,-0.492760811
0,-0.486272136
0,-0.517529868
0,-0.510808219
0,-0.473628837
0,-0.548177291
0,-0.490668013
0,-0.533661827
0,-0.578094795
0,-0.5615876
0,-0.45782263
3,-0.49758447
0,-0.524259765
0,-0.52750925
0,-0.532911312
0,-0.516771105
0,-0.539105126
0,-0.457604095
0,-0.471261827
0,-0.44557522
0,-0.493002033
0,-0.541558725
0,-0.507241187
0,-0.550766982
1,-0.448132936
0,-0.438082446
0,-0.485162836
0,-0.474169022
0,-0.465694817
0,-0.550004074
0,-0.515624714
0,-0.515991702
0,-0.422606148
0,-0.610577291
0,-0.475381405
0,-0.428812342
0,-0.460597909
0,-0.546123683
0,-0.444948403
0,-0.500024704
0,-0.506305126
0,-0.473724689
0,-0.497257703
0,-0.445715426
0,-0.504210281
0,-0.428127806
0,-0.531298919
0,-0.469736054
0,-0.512065942
0,-0.488177291
0,-0.51165357
0,-0.468602024
0,-0.579423658
0,-0.473944824
0,-0.485785538
0,-0.526614395
0,-0.588841187
0,-0.521045301
0,-0.567162858
0,-0.491501002
0,-0.497158734
0,-0.502045323
0,-0.564589662
0,-0.542560796
0,-0.453006148
0,-0.584301002
0,-0.506977282
0,-0.50128656
3,-0.423947378
0,-0.479125735
0,-0.482470074
0,-0.504974173
0,-0.492214383
0,-0.547715435
0,-0.519632961
0,-0.556490693
0,-0.504956651
0,-0.536610271
0,-0.555100993
0,-0.510244276
0,-0.508754611
0,-0.580379331
0,-0.46725358
0,-0.494437085
0,-0.484399971
0,-0.508214383
0,-0.514123683
0,-0.602181415
0,-0.499085514
0,-0.473764898
0,-0.524583445
0,-0.538849456
0,-0.470461827
0,-0.519224704
0,-0.505103033
0,-0.457674189
0,-0.523950478
0,-0.475913373
0,-0.43890564
0,-0.51730407
0,-0.518284486
0,-0.543341184
0,-0.516342239
0,-0.505452524
0,-0.490799971
0,-0.531690693
0,-0.502399962
0,-0.483979353
0,-0.48160821
0,-0.563451518
0,-0.519047394
0,-0.585142239
0,-0.546589641
0,-0.577237063
0,-0.460507188
0,-0.514350478
0,-0.524210281
0,-0.564725735
0,-0.538771096
0,-0.449505126
0,-0.53045358
0,-0.481532453
0,-0.466622643
0,-0.507554601
1,-0.432606157
0,-0.544008197
0,-0.449289133
0,-0.532589662
0,-0.529773146
0,-0.457385517
0,-0.552837085
0,-0.49728656
0,-0.460870074
0,-0.459674198
0,-0.44965358
0,-0.469665942
0,-0.505991724
1,-0.433822643
0,-0.540061827
0,-0.526334998
0,-0.442747369
0,-0.429463356
0,-0.48771129
0,-0.439303064
0,-0.515092746
0,-0.505216466
0,-0.512432961
18,-0.463003609
0,-0.584350487
0,-0.471093761
1,-0.455265942
0,-0.521195826
0,-0.445336045
1,-0.503393786
0,-0.520643261
0,-0.492721621
0,-0.39067626
0,-0.507047394
0,-0.468268013
0,-0.539385538
0,-0.493418519
0,-0.503385538
0,-0.471331909
1,-0.516858709
0,-0.553510256
0,-0.566219534
0,-0.54293193
0,-0.516870074
0,-0.4823876
0,-0.561397909
0,-0.55068861
0,-0.455171105
0,-0.480317497
0,-0.497975229
0,-0.45914223
0,-0.515426775
0,-0.461925745
0,-0.526255641
0,-0.44857005
0,-0.510276239
0,-0.586115435
0,-0.472729868
0,-0.470840676
0,-0.578766982
0,-0.542197909
0,-0.492107179
0,-0.523331909
0,-0.448424714
0,-0.486445332
0,-0.495591724
0,-0.489810281
0,-0.480362836
0,-0.545736054
0,-0.470300993
0,-0.574437085
0,-0.503624714
0,-0.492375229
0,-0.49631128
0,-0.521026775
0,-0.46264327
0,-0.458557679
0,-0.613682424
0,-0.509533971
1,-0.494626775
0,-0.603649456
0,-0.532696879
0,-0.49892315
0,-0.571357679
0,-0.456037085
0,-0.437933992
0,-0.582458709
0,-0.528098919
0,-0.471077266
0,-0.504284507
0,-0.505279328
0,-0.480927806
0,-0.52824327
0,-0.478193764
1,-0.405279328
0,-0.460915414
0,-0.527224704
0,-0.60242059
0,-0.478076783
0,-0.569084507
1,-0.540350487
0,-0.543525745
0,-0.548437063
0,-0.537274198
0,-0.498602033
0,-0.469773158
1,-0.559369044
0,-0.45951438
0,-0.588907179
1,-0.463059756
0,-0.494016466
0,-0.475880384
0,-0.549018528
0,-0.499760775
0,-0.485366951
0,-0.49867626
1,-0.4522484
0,-0.487311312
0,-0.555319559
0,-0.52209894
0,-0.563909228
1,-0.389935007
0,-0.497830878
0,-0.574977282
0,-0.469397909
0,-0.519830899
1,-0.519654586
0,-0.537435014
0,-0.536515435
0,-0.603076251
0,-0.452061827
0,-0.536779353
0,-0.500028837
0,-0.517340178
0,-0.521142239
0,-0.540231905
0,-0.515027782
0,-0.521484486
0,-0.503463867
0,-0.457942239
0,-0.553455641
0,-0.572446338
0,-0.46565358
0,-0.464515435
0,-0.562123683
0,-0.529348425
0,-0.524284507
0,-0.471674198
0,-0.555760787
0,-0.498507179
0,-0.505117497
0,-0.549694817
0,-0.530218519
0,-0.556713373
0,-0.494824714
0,-0.445290693
0,-0.512936054
0,-0.495802012
0,-0.506263889
0,-0.459637076
0,-0.519530874
0,-0.513035023
0,-0.514115435
4,-0.614020568
0,-0.492556672
0,-0.436160796
0,-0.439010271
0,-0.450837063
0,-0.473290693
0,-0.524907179
0,-0.56536492
0,-0.54268861
0,-0.484597909
0,-0.408622652
0,-0.455072136
0,-0.517307188
0,-0.552247385
0,-0.570313373
0,-0.550791724
0,-0.483752539
0,-0.483195848
0,-0.574065951
0,-0.52529894
0,-0.484342239
0,-0.498706132
0,-0.496280375
0,-0.504420568
0,-0.462214404
0,-0.549340178
0,-0.517562858
0,-0.469991724
6,-0.468212379
0,-0.561472136
0,-0.460960796
0,-0.467575229
0,-0.46214486
0,-0.504144301
0,-0.560894817
0,-0.486725745
0,-0.473430899
0,-0.572268013
0,-0.534626775
0,-0.480865942
0,-0.477995838
0,-0.510478322
0,-0.547327806
0,-0.510560796
0,-0.547616466
0,-0.482210271
0,-0.473485514
0,-0.592177291
0,-0.502630878
0,-0.559645323
0,-0.528849434
0,-0.515311312
1,-0.539117476
0,-0.618865951
0,-0.519913373
0,-0.555047394
0,-0.52933193
0,-0.478189662
0,-0.514569044
0,-0.48182936
0,-0.485485514
0,-0.517195826
0,-0.59489894
0,-0.550824714
0,-0.463756672
0,-0.47896492
0,-0.468857694
0,-0.644540178
0,-0.451113373
0,-0.505290693
0,-0.444152549
0,-0.481690672
0,-0.510432952
0,-0.485125212
0,-0.49786388
0,-0.57787626
0,-0.467971105
0,-0.576383476
0,-0.556152549
0,-0.483566982
0,-0.489694817
0,-0.457476239
0,-0.456738116
0,-0.52590925
0,-0.462651518
0,-0.523195848
0,-0.431290684
0,-0.515282436
0,-0.562531909
0,-0.496037085
2,-0.464380359
0,-0.545282446
0,-0.460432961
0,-0.419336054
0,-0.495018519
1,-0.525451509
0,-0.508247373
0,-0.486309228
0,-0.563072136
0,-0.482507166
0,-0.47704327
0,-0.553917497
0,-0.460210281
0,-0.504041199
0,-0.510354611
0,-0.514639137
0,-0.449727806
0,-0.505212333
0,-0.486490684
0,-0.518111302
0,-0.527748425
0,-0.535995848
0,-0.450303024
0,-0.470841208
0,-0.529080375
2,-0.456453558
0,-0.56773193
0,-0.48987626
0,-0.488680384
0,-0.462907188
1,-0.449715414
0,-0.55096492
0,-0.41973193
0,-0.45388861
0,-0.478859734
0,-0.614247394
0,-0.521410259
0,-0.401837054
0,-0.423224704
0,-0.455550487
0,-0.598428837
0,-0.495327806
0,-0.464520565
0,-0.520915426
0,-0.611995848
0,-0.44129016
0,-0.492465951
0,-0.502894808
1,-0.540404086
0,-0.523674198
0,-0.437484498
0,-0.483843261
0,-0.544560787
0,-0.545451496
0,-0.542758734
0,-0.510263889
0,-0.5295876
0,-0.56133193
0,-0.469430899
0,-0.499769022
2,-0.539414395
0,-0.481129859
0,-0.481542218
0,-0.553942239
0,-0.582169034
0,-0.596977291
0,-0.560713373
0,-0.555472127
0,-0.513645332
0,-0.536004095
0,-0.490148425
0,-0.470284486
0,-0.492577282
0,-0.5404783
0,-0.528948416
0,-0.495204095
0,-0.468969044
0,-0.512372112
0,-0.552507188
0,-0.60910925
10,-0.497729837
0,-0.610346363
0,-0.595278322
0,-0.536573167
0,-0.53282572
0,-0.503069019
0,-0.591760775
0,-0.485348425
0,-0.513172112
0,-0.557142239
11,-0.482601962
0,-0.489223165
0,-0.495319559
0,-0.544643249
0,-0.549736054
0,-0.4735876
0,-0.595228837
0,-0.441810281
1,-0.471055641
0,-0.483583477
1,-0.558296879
0,-0.500973146
0,-0.497307188
0,-0.581183476
0,-0.515298919
0,-0.501760796
0,-0.490973167
0,-0.506618528
0,-0.508012342
0,-0.544061827
0,-0.552322627
0,-0.545513373
0,-0.492503055
0,-0.516705126
0,-0.501538116
0,-0.52508139
0,-0.54296492
0,-0.625793786
0,-0.54242572
0,-0.478994792
0,-0.543822652
0,-0.528993786
0,-0.586371105
0,-0.526239147
0,-0.612519538
0,-0.50744327
0,-0.528573167
0,-0.404206135
1,-0.437658709
0,-0.497740156
0,-0.518103043
0,-0.4489979
0,-0.49595974
0,-0.573129847
0,-0.499294284
0,-0.56959995
0,-0.505402024
0,-0.525117497
0,-0.425703064
0,-0.518269019
0,-0.559084486
0,-0.532395838
0,-0.445257703
0,-0.520148403
0,-0.571385538
0,-0.439191715
0,-0.48928656
0,-0.487215943
0,-0.512193786
0,-0.468977291
0,-0.506329868
0,-0.589966982
0,-0.439921621
0,-0.611703055
0,-0.480144301
0,-0.487266957
0,-0.482882446
0,-0.494738106
0,-0.456726751
0,-0.486445332
0,-0.530569044
0,-0.503022652
0,-0.452103064
0,-0.53169894
0,-0.565694817
0,-0.533859765
0,-0.467913373
0,-0.489018528
0,-0.546829843
0,-0.467051496
0,-0.535150478
0,-0.519872136
0,-0.50479273
0,-0.506812321
0,-0.502404095
0,-0.523348416
0,-0.520932936
0,-0.519628828
0,-0.513785538
0,-0.544404074
0,-0.511797909
1,-0.493892755
2,-0.523645323
0,-0.538371105
0,-0.562123683
0,-0.502354611
0,-0.568746363
0,-0.595971105
0,-0.453237076
0,-0.455744292
0,-0.530230899
0,-0.464754611
0,-0.546300993
0,-0.632733971
0,-0.505954589
0,-0.501711312
0,-0.507088631
0,-0.578668013
0,-0.542272136
0,-0.560795848
0,-0.493125745
0,-0.540754611
0,-0.553175229
0,-0.48883294
0,-0.416342239
0,-0.510449447
0,-0.448659744
0,-0.5199876
0,-0.529360775
0,-0.551245332
0,-0.557274198
1,-0.498103055
0,-0.423059756
0,-0.611179322
0,-0.558564898
0,-0.556523683
0,-0.483665951
0,-0.557336032
0,-0.621385517
0,-0.505919528
0,-0.532692733
1,-0.49788861
0,-0.44402059
0,-0.452338106
0,-0.4775876
0,-0.43883966
1,-0.480181405
0,-0.48402059
0,-0.515657703
0,-0.514193764
0,-0.448366982
0,-0.417984492
0,-0.549018528
0,-0.541315435
0,-0.47088656
0,-0.475098909
0,-0.579018507
1,-0.533369022
0,-0.462738106
1,-0.475517497
0,-0.495786545
0,-0.491810271
0,-0.519360796
0,-0.44400821
0,-0.46562059
0,-0.541122627
0,-0.514524689
0,-0.592523683
1,-0.430761319
0,-0.553642215
0,-0.478255641
0,-0.530070053
0,-0.491624714
0,-0.497995838
0,-0.541591702
0,-0.428317497
0,-0.479418528
0,-0.484156651
0,-0.444746363
0,-0.506483452
0,-0.500791715
0,-0.468325745
0,-0.44051802
1,-0.482061818
1,-0.407278322
0,-0.586074198
0,-0.481731909
0,-0.480614404
0,-0.514412342
0,-0.555113373
0,-0.482832961
0,-0.459736032
0,-0.585129859
0,-0.477707179
0,-0.602115435
0,-0.546321621
0,-0.529509228
0,-0.538032961
1,-0.456944301
0,-0.496350487
1,-0.45781025
0,-0.491971105
0,-0.486994792
2,-0.494222652
0,-0.456140168
0,-0.50608656
0,-0.485864895
0,-0.555546354
0,-0.523072136
0,-0.502070053
0,-0.458808219
0,-0.489257703
0,-0.493039125
0,-0.471224692
0,-0.566610281
0,-0.458012321
0,-0.533068013
0,-0.509117497
0,-0.501253558
0,-0.529488631
0,-0.574239147
0,-0.451406135
0,-0.531781415
0,-0.472750478
0,-0.540919559
0,-0.529455641
0,-0.528721621
0,-0.507249447
0,-0.544173146
0,-0.564713373
0,-0.495389641
2,-0.547158713
0,-0.515311312
0,-0.493381415
0,-0.51576492
0,-0.511839147
0,-0.561158734
0,-0.458540168
0,-0.534169034
0,-0.498177269
0,-0.501731909
0,-0.465884507
0,-0.492412321
0,-0.508969044
0,-0.5252783
0,-0.391748425
0,-0.489443261
0,-0.549756663
0,-0.440985538
0,-0.503324689
0,-0.49656492
0,-0.524639147
0,-0.515472127
0,-0.510722627
0,-0.425179344
0,-0.448366982
0,-0.57336492
0,-0.536321612
0,-0.586519559
0,-0.509142239
0,-0.439228837
0,-0.444338094
0,-0.537966982
0,-0.555830899
0,-0.52107626
0,-0.606849456
0,-0.426263889
0,-0.511080384
0,-0.428078322
0,-0.541752549
0,-0.549059765
0,-0.484487575
0,-0.46750925
0,-0.474049456
0,-0.527414383
0,-0.517543246
0,-0.539869019
0,-0.537707166
0,-0.489983477
0,-0.485830878
0,-0.554717497
0,-0.491072136
0,-0.521901002
0,-0.560940156
0,-0.511632961
0,-0.500070074
0,-0.474993777
0,-0.488824704
