num,fit
2,-0.307119148
0,-0.324742389
0,-0.334012492
0,-0.35173307
0,-0.376501055
0,-0.340035301
0,-0.358176523
0,-0.347128085
0,-0.319757812
0,-0.318000252
0,-0.312216745
0,-0.326501281
0,-0.335274348
0,-0.344653858
0,-0.327730147
0,-0.359449734
0,-0.379899257
0,-0.364074348
0,-0.298837234
0,-0.292833111
0,-0.340210446
0,-0.320219668
0,-0.348852771
0,-0.333120647
1,-0.387952827
0,-0.367167131
0,-0.380362652
0,-0.32668372
0,-0.389965198
0,-0.37344342
0,-0.348051796
0,-0.397084789
0,-0.328371255
0,-0.334664038
1,-0.361530034
0,-0.307966776
1,-0.285674348
0,-0.335672415
0,-0.29764925
0,-0.353509399
0,-0.388392864
0,-0.316675848
0,-0.326759874
0,-0.38893427
1,-0.322301152
0,-0.321090971
0,-0.318057984
0,-0.415307337
0,-0.332637363
0,-0.322571158
0,-0.320332209
0,-0.331991874
0,-0.400313523
0,-0.301990915
0,-0.376747503
0,-0.356782709
0,-0.335280909
0,-0.334806435
0,-0.374220868
0,-0.355525313
10,-0.381494405
0,-0.34733427
0,-0.352306833
0,-0.340870394
0,-0.322947616
0,-0.347282595
0,-0.383828482
0,-0.311796126
0,-0.357940456
0,-0.30528822
0,-0.398174307
0,-0.321367034
0,-0.327419932
0,-0.374956953
0,-0.259585591
0,-0.313756822
0,-0.315049772
0,-0.384035301
0,-0.320002312
0,-0.35813307
0,-0.376728085
0,-0.368912452
0,-0.411774307
0,-0.337064038
0,-0.372552343
0,-0.307215111
0,-0.331400534
0,-0.258559092
0,-0.291043064
0,-0.339515714
0,-0.291562652
0,-0.315963998
0,-0.337831668
0,-0.363304471
0,-0.404309531
0,-0.345818809
0,-0.302795642
0,-0.385088219
0,-0.314581564
0,-0.321706982
0,-0.353082724
0,-0.387779631
0,-0.301709528
0,-0.374289771
0,-0.319018678
0,-0.305451667
2,-0.321390802
0,-0.327235301
0,-0.317451667
0,-0.36765592
0,-0.321941452
0,-0.323189715
0,-0.31624441
0,-0.347493895
0,-0.332612621
0,-0.321909082
0,-0.344577441
0,-0.349097028
0,-0.394870224
0,-0.325895342
1,-0.368262353
0,-0.306103214
0,-0.361286719
0,-0.347230241
0,-0.35567403
0,-0.337840324
0,-0.304081678
0,-0.381123966
0,-0.37514777
0,-0.42471159
0,-0.342169193
0,-0.387659818
0,-0.324181564
0,-0.323386678
0,-0.331734045
0,-0.357953673
0,-0.327053168
0,-0.389534142
0,-0.337027057
0,-0.342795997
0,-0.346771255
0,-0.302249508
0,-0.31341457
0,-0.328954069
0,-0.343131983
0,-0.326032529
0,-0.361918637
0,-0.293896111
0,-0.344453729
0,-0.381915714
0,-0.327917291
0,-0.312220642
0,-0.301100193
0,-0.376686848
0,-0.318728332
0,-0.255203756
0,-0.377756466
0,-0.351936332
0,-0.308734142
0,-0.327364714
0,-0.349208384
0,-0.33940025
0,-0.31043725
0,-0.365847544
0,-0.360424546
0,-0.376963384
0,-0.344299219
0,-0.280824412
0,-0.327337194
0,-0.391853858
0,-0.363453896
0,-0.366157812
0,-0.340731595
0,-0.346487709
0,-0.278654667
0,-0.352184845
0,-0.327868162
0,-0.32481493
0,-0.383551627
0,-0.340728085
0,-0.312964507
0,-0.310034368
0,-0.364975508
0,-0.296049605
0,-0.322619932
2,-0.317985591
0,-0.350052605
0,-0.361883852
0,-0.329267678
0,-0.313248313
0,-0.334655436
0,-0.33339204
1,-0.392780757
0,-0.288436879
0,-0.371323832
0,-0.346982555
0,-0.365660044
0,-0.302557441
0,-0.322274251
1,-0.358164111
0,-0.309426925
0,-0.367946644
0,-0.360214554
0,-0.351381564
0,-0.360390378
0,-0.315845611
0,-0.383152827
0,-0.320447672
0,-0.32258537
0,-0.379837363
0,-0.272585422
0,-0.328904471
0,-0.370699219
0,-0.358097157
0,-0.371338168
0,-0.341632755
0,-0.349812395
0,-0.337956951
0,-0.364416632
0,-0.349616616
0,-0.367716575
0,-0.366769096
0,-0.329918901
0,-0.349993838
0,-0.301163008
0,-0.351139256
0,-0.305354889
0,-0.370138394
0,-0.326259559
0,-0.282784616
0,-0.300448763
0,-0.37411208
0,-0.336567034
0,-0.377992864
0,-0.366053729
0,-0.338685914
0,-0.334496931
0,-0.311370183
0,-0.381940456
0,-0.348961936
0,-0.321798059
0,-0.373748575
0,-0.345717776
0,-0.369550636
0,-0.331727956
0,-0.318037234
0,-0.325531008
0,-0.376579916
0,-0.343263231
0,-0.335639425
0,-0.351637234
0,-0.383084657
0,-0.352805235
0,-0.367237101
0,-0.338640363
0,-0.352409359
0,-0.267039312
0,-0.363227054
0,-0.314850596
0,-0.352888947
0,-0.423664605
0,-0.327488781
0,-0.303464657
0,-0.349570318
0,-0.289138265
0,-0.28619358
0,-0.334296185
0,-0.29909538
2,-0.308785127
0,-0.356093033
0,-0.336783626
0,-0.345819668
0,-0.35230158
0,-0.350053729
0,-0.32061043
0,-0.369605499
0,-0.326484786
0,-0.323512602
0,-0.315103343
0,-0.318956504
0,-0.308772509
0,-0.367073276
0,-0.340983755
0,-0.346818581
0,-0.369272415
0,-0.354268162
0,-0.356974818
0,-0.40173427
0,-0.344153955
0,-0.364622932
0,-0.326253858
0,-0.322039425
0,-0.366878471
0,-0.359814236
1,-0.353812395
0,-0.344079728
1,-0.317624863
1,-0.322804245
0,-0.337542389
0,-0.364113899
0,-0.393678603
0,-0.282942556
0,-0.28409909
0,-0.3406786
0,-0.311070353
0,-0.3626774
0,-0.338684789
0,-0.270911106
0,-0.411667091
0,-0.345434817
0,-0.378037234
0,-0.384814457
0,-0.339218806
0,-0.354082611
0,-0.371128085
0,-0.34992177
0,-0.361023776
0,-0.322920683
0,-0.347488781
0,-0.366391312
0,-0.325849734
0,-0.283820868
0,-0.322572961
0,-0.38397322
0,-0.321487132
0,-0.371553636
0,-0.390155979
3,-0.297257869
0,-0.325066229
0,-0.351070353
0,-0.359711461
0,-0.325148703
1,-0.324758884
0,-0.355919837
0,-0.347822817
0,-0.324725539
0,-0.319937307
0,-0.268824863
0,-0.278204373
0,-0.376164714
0,-0.343428179
1,-0.297061972
0,-0.372272286
0,-0.364923477
0,-0.307284786
0,-0.30547641
0,-0.362396013
0,-0.3786774
0,-0.374907204
0,-0.292186678
0,-0.35848685
0,-0.343505276
0,-0.334603173
0,-0.347937948
0,-0.296929327
0,-0.364734142
4,-0.283780721
0,-0.340892906
0,-0.335913655
0,-0.392208497
0,-0.296552698
0,-0.33351386
0,-0.278619932
0,-0.346141584
0,-0.356313523
0,-0.294259915
0,-0.29232177
0,-0.298032793
0,-0.346259915
0,-0.373433487
0,-0.350624992
0,-0.309420868
0,-0.351134142
0,-0.344351891
0,-0.33700025
0,-0.353016745
0,-0.386402312
0,-0.322482595
0,-0.375892549
0,-0.393661843
0,-0.350319837
