num,fit
0,-0.246333798
0,-0.288948987
0,-0.243425243
0,-0.248118548
0,-0.282882723
0,-0.228703784
0,-0.243438554
0,-0.234361326
0,-0.234719531
0,-0.291158437
0,-0.24839419
0,-0.178554886
0,-0.264835552
0,-0.199031053
0,-0.312942968
0,-0.288705125
0,-0.22946054
0,-0.255808535
1,-0.256036887
0,-0.234470803
0,-0.243585613
0,-0.286414756
0,-0.239671795
0,-0.246980944
0,-0.274542313
0,-0.229296867
0,-0.271640065
0,-0.284452462
0,-0.281951215
0,-0.199882293
0,-0.261232348
0,-0.264310246
0,-0.28220142
0,-0.294384888
0,-0.29747926
0,-0.313373307
0,-0.29707295
0,-0.306565247
0,-0.317876069
0,-0.30569685
0,-0.296031401
0,-0.277720607
0,-0.275889679
0,-0.277354293
2,-0.262422115
0,-0.235028494
0,-0.22992821
0,-0.240544312
0,-0.224270046
0,-0.253840095
0,-0.296080615
0,-0.293043395
0,-0.268614544
0,-0.265317469
0,-0.299182774
0,-0.258234932
0,-0.265041602
0,-0.235930449
0,-0.284268352
4,-0.241932905
0,-0.237377589
1,-0.256699907
0,-0.238550555
1,-0.308148372
0,-0.21194812
1,-0.259657018
0,-0.278606004
0,-0.290549262
0,-0.227029136
0,-0.269650049
0,-0.256435481
0,-0.306612315
0,-0.253395573
0,-0.291164585
0,-0.310827278
0,-0.2263711
0,-0.262609936
0,-0.295979431
0,-0.279147422
0,-0.296633288
0,-0.250206503
0,-0.255874775
0,-0.232593531
0,-0.253970613
1,-0.224353051
0,-0.256784251
0,-0.289723591
0,-0.242914865
1,-0.249080946
0,-0.266341537
0,-0.230119365
0,-0.190129195
0,-0.241894455
0,-0.285596576
0,-0.287748944
0,-0.268821534
0,-0.255262166
0,-0.345394622
0,-0.309431396
0,-0.276260494
0,-0.327987904
0,-0.287085902
0,-0.294020778
0,-0.194276008
0,-0.326295006
0,-0.236261654
0,-0.225694023
0,-0.197144074
0,-0.292081858
0,-0.198485999
0,-0.3051679
0,-0.28074761
0,-0.287462442
0,-0.26423463
0,-0.26150259
0,-0.252724238
0,-0.280740048
0,-0.276731533
0,-0.269576374
0,-0.269376938
0,-0.29111139
0,-0.248913146
0,-0.303905204
2,-0.313078781
0,-0.223307781
0,-0.193448885
0,-0.25947538
0,-0.264697156
0,-0.263458676
0,-0.25207906
0,-0.283784703
0,-0.307716233
0,-0.220348107
0,-0.180978312
0,-0.238000916
0,-0.292212315
0,-0.229548721
1,-0.255986958
1,-0.293177064
0,-0.307551534
0,-0.232565902
0,-0.257823427
0,-0.252875113
0,-0.325473773
0,-0.302442867
0,-0.304957123
0,-0.280545467
0,-0.245684104
0,-0.248976308
0,-0.300764105
0,-0.285230555
0,-0.282812212
1,-0.267880169
0,-0.296968467
0,-0.265696063
0,-0.280120163
5,-0.24915242
0,-0.280196463
0,-0.311938363
0,-0.271958643
4,-0.268546279
0,-0.273050535
0,-0.276401436
0,-0.211563424
0,-0.261302362
0,-0.301139757
0,-0.227912391
0,-0.242900388
0,-0.248953493
0,-0.252304932
0,-0.233061465
0,-0.256278994
0,-0.23936728
0,-0.253000662
0,-0.30097614
0,-0.275849059
0,-0.269849985
0,-0.30570775
0,-0.287892663
0,-0.264584759
0,-0.252615944
1,-0.290281328
0,-0.284996967
1,-0.292541726
0,-0.28401173
0,-0.268885629
2,-0.289279577
1,-0.238867017
0,-0.273596576
0,-0.251334548
0,-0.247348334
0,-0.236415397
0,-0.243464482
0,-0.291942566
0,-0.248351759
0,-0.29582338
2,-0.252019219
0,-0.248263187
0,-0.225264418
0,-0.310980772
0,-0.292537891
1,-0.273713787
1,-0.218273556
0,-0.21584774
0,-0.301813761
0,-0.284292113
0,-0.249302358
0,-0.278477709
0,-0.299515015
0,-0.241598485
0,-0.258345928
0,-0.27117366
0,-0.243892458
0,-0.228112359
0,-0.264003458
0,-0.246756971
0,-0.271583586
0,-0.278704829
0,-0.188253873
0,-0.262001609
0,-0.242974215
0,-0.248057509
0,-0.28459757
1,-0.279512332
0,-0.284151906
0,-0.287702889
0,-0.286429114
1,-0.226915781
0,-0.232596147
0,-0.310350163
0,-0.251059122
3,-0.211237582
0,-0.292735832
0,-0.279567501
0,-0.249298871
0,-0.197258501
0,-0.264452716
0,-0.276078625
1,-0.294659359
0,-0.16671749
0,-0.270005388
0,-0.315389429
0,-0.256301279
0,-0.225664391
0,-0.234283699
0,-0.232164387
0,-0.28028466
2,-0.252257229
0,-0.291354249
0,-0.299013071
1,-0.251146148
0,-0.231028183
0,-0.228835299
0,-0.269548718
0,-0.265631919
0,-0.246834226
0,-0.303012025
0,-0.218104808
0,-0.2219178
0,-0.228051289
0,-0.235127674
0,-0.279033427
0,-0.24393906
0,-0.277514464
0,-0.268928152
0,-0.260904729
0,-0.239823917
0,-0.282347903
0,-0.305228001
0,-0.284664936
0,-0.241661276
0,-0.28902844
0,-0.301366765
0,-0.298353792
0,-0.314516229
0,-0.279160836
0,-0.275010721
0,-0.289091936
0,-0.30132307
0,-0.291984304
0,-0.306372593
0,-0.231127463
0,-0.236893284
0,-0.277301969
0,-0.283659919
0,-0.302465937
0,-0.285194079
0,-0.257193691
0,-0.223346165
0,-0.232209755
1,-0.267332827
0,-0.282856855
0,-0.239242603
0,-0.281812618
1,-0.300090881
0,-0.27186724
0,-0.257882025
0,-0.177835921
0,-0.243904757
0,-0.268197418
0,-0.279934827
0,-0.290828621
0,-0.227815991
0,-0.266038493
0,-0.263623865
0,-0.246564218
0,-0.305588329
0,-0.230186215
0,-0.290919365
0,-0.256251311
0,-0.26821468
0,-0.250375721
0,-0.261107717
0,-0.292661957
0,-0.250634381
1,-0.227358191
0,-0.24434726
4,-0.273050184
3,-0.287501594
0,-0.286548331
0,-0.275282347
0,-0.281368148
0,-0.270200677
0,-0.291847472
0,-0.249589357
0,-0.263255104
0,-0.209762126
0,-0.30475407
0,-0.237020273
0,-0.244382872
0,-0.289244888
0,-0.275695851
